# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3,pc_1_2_1_hb,pc_1_2_2_hb,pc_1_3_1_hb,pc_1_3_2_hb,pc_1_1_1,pc_1_1_2,pc_1_2_1,pc_1_2_2,pc_1_3_1,pc_1_3_2,pc_2_2_1,pc_2_2_2,pc_2_3_1,pc_2_3_2,pc_3_3_1,pc_3_3_2
1.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.530000e+00,5.733000e+00,1.530000e+00,5.733000e+00,9.210000e-01,5.517000e+00,9.885000e-01,4.425000e+00,9.410000e-01,4.282000e+00,6.896000e-01,5.517000e+00,9.532000e-01,3.704000e+00,8.213000e-01,5.517000e+00
2.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.582000e+00,5.875000e+00,1.582000e+00,5.875000e+00,1.113000e+00,4.764000e+00,1.128000e+00,4.288000e+00,1.122000e+00,4.470000e+00,5.803000e-01,4.764000e+00,1.116000e+00,3.361000e+00,1.300000e+00,4.764000e+00
3.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.465000e+00,5.938000e+00,1.465000e+00,5.938000e+00,9.199000e-01,5.492000e+00,5.362000e-01,4.084000e+00,1.128000e+00,4.095000e+00,9.746000e-01,5.492000e+00,8.894000e-01,3.877000e+00,1.466000e+00,5.492000e+00
4.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.429000e+00,6.247000e+00,1.429000e+00,6.247000e+00,1.267000e+00,5.344000e+00,9.898000e-01,4.392000e+00,1.237000e+00,3.893000e+00,1.329000e+00,5.344000e+00,6.237000e-01,3.845000e+00,1.320000e+00,5.344000e+00
5.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.430000e+00,6.001000e+00,1.430000e+00,6.001000e+00,1.012000e+00,5.195000e+00,8.143000e-01,4.593000e+00,1.178000e+00,3.834000e+00,1.169000e+00,5.195000e+00,8.784000e-01,3.558000e+00,8.477000e-01,5.195000e+00
6.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.484000e+00,6.054000e+00,1.484000e+00,6.054000e+00,6.699000e-01,5.160000e+00,5.318000e-01,4.260000e+00,1.449000e+00,3.738000e+00,1.409000e+00,5.160000e+00,5.375000e-01,3.371000e+00,1.340000e+00,5.160000e+00
7.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.523000e+00,5.977000e+00,1.523000e+00,5.977000e+00,1.145000e+00,5.580000e+00,1.265000e+00,3.772000e+00,7.411000e-01,4.126000e+00,1.370000e+00,5.580000e+00,1.041000e+00,3.983000e+00,9.536000e-01,5.580000e+00
8.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.591000e+00,5.857000e+00,1.591000e+00,5.857000e+00,5.190000e-01,5.116000e+00,1.052000e+00,4.000000e+00,9.591000e-01,4.494000e+00,1.480000e+00,5.116000e+00,6.495000e-01,3.733000e+00,7.028000e-01,5.116000e+00
9.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.565000e+00,5.774000e+00,1.565000e+00,5.774000e+00,7.665000e-01,4.704000e+00,1.433000e+00,3.897000e+00,7.672000e-01,4.181000e+00,1.070000e+00,4.704000e+00,7.306000e-01,4.060000e+00,1.156000e+00,4.704000e+00
1.000000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.594000e+00,5.992000e+00,1.594000e+00,5.992000e+00,6.100000e-01,4.759000e+00,6.366000e-01,3.962000e+00,1.475000e+00,4.472000e+00,6.964000e-01,4.759000e+00,7.541000e-01,3.550000e+00,9.867000e-01,4.759000e+00
