# step_count,bc_1,bc_2,bc_3,ac_1,ac_2,ac_3,ac_4,ac_5,ac_6,ic_1,ic_2,ic_3,pc_1_2_1_hb,pc_1_2_2_hb,pc_1_3_1_hb,pc_1_3_2_hb,pc_1_1_1,pc_1_1_2,pc_1_2_1,pc_1_2_2,pc_1_3_1,pc_1_3_2,pc_2_2_1,pc_2_2_2,pc_2_3_1,pc_2_3_2,pc_3_3_1,pc_3_3_2
1.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.560000e+00,6.159000e+00,1.560000e+00,6.159000e+00,6.817000e-01,5.461000e+00,8.225000e-01,4.498000e+00,1.371000e+00,4.390000e+00,6.466000e-01,5.461000e+00,9.023000e-01,4.062000e+00,1.092000e+00,5.461000e+00
2.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.435000e+00,5.833000e+00,1.435000e+00,5.833000e+00,8.357000e-01,5.567000e+00,1.086000e+00,4.585000e+00,1.027000e+00,4.475000e+00,5.840000e-01,5.567000e+00,7.731000e-01,3.728000e+00,5.023000e-01,5.567000e+00
3.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.427000e+00,5.852000e+00,1.427000e+00,5.852000e+00,9.490000e-01,5.474000e+00,1.185000e+00,4.508000e+00,7.757000e-01,4.401000e+00,1.150000e+00,5.474000e+00,6.362000e-01,4.074000e+00,5.854000e-01,5.474000e+00
4.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.575000e+00,5.792000e+00,1.575000e+00,5.792000e+00,1.201000e+00,5.434000e+00,7.671000e-01,4.475000e+00,1.169000e+00,4.368000e+00,1.140000e+00,5.434000e+00,1.231000e+00,4.004000e+00,8.194000e-01,5.434000e+00
5.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.554000e+00,6.052000e+00,1.554000e+00,6.052000e+00,5.207000e-01,5.174000e+00,9.197000e-01,4.261000e+00,1.164000e+00,4.160000e+00,1.467000e+00,5.174000e+00,6.040000e-01,3.789000e+00,7.053000e-01,5.174000e+00
6.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.561000e+00,5.816000e+00,1.561000e+00,5.816000e+00,8.134000e-01,4.618000e+00,8.062000e-01,3.803000e+00,1.046000e+00,3.713000e+00,1.088000e+00,4.618000e+00,1.493000e+00,3.921000e+00,6.485000e-01,4.618000e+00
7.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.402000e+00,6.182000e+00,1.402000e+00,6.182000e+00,1.426000e+00,5.383000e+00,1.200000e+00,4.433000e+00,1.411000e+00,4.328000e+00,7.675000e-01,5.383000e+00,5.426000e-01,3.733000e+00,5.826000e-01,5.383000e+00
8.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.558000e+00,6.027000e+00,1.558000e+00,6.027000e+00,5.026000e-01,5.278000e+00,5.040000e-01,4.347000e+00,1.399000e+00,4.243000e+00,9.632000e-01,5.278000e+00,8.055000e-01,3.764000e+00,7.983000e-01,5.278000e+00
9.000000e+00,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.525000e+00,5.758000e+00,1.525000e+00,5.758000e+00,6.604000e-01,5.305000e+00,8.091000e-01,4.368000e+00,1.032000e+00,4.264000e+00,6.532000e-01,5.305000e+00,5.632000e-01,3.708000e+00,7.400000e-01,5.305000e+00
1.000000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.568000e+00,5.927000e+00,1.568000e+00,5.927000e+00,7.812000e-01,5.593000e+00,1.159000e+00,4.606000e+00,5.012000e-01,4.496000e+00,1.430000e+00,5.593000e+00,8.777000e-01,3.896000e+00,1.261000e+00,5.593000e+00
1.100000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.406000e+00,6.259000e+00,1.406000e+00,6.259000e+00,1.052000e+00,4.987000e+00,7.217000e-01,4.107000e+00,6.410000e-01,4.009000e+00,1.370000e+00,4.987000e+00,1.276000e+00,3.885000e+00,1.451000e+00,4.987000e+00
1.200000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.465000e+00,6.097000e+00,1.465000e+00,6.097000e+00,1.025000e+00,5.152000e+00,1.287000e+00,4.243000e+00,1.097000e+00,4.142000e+00,1.080000e+00,5.152000e+00,5.081000e-01,4.016000e+00,8.603000e-01,5.152000e+00
1.300000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.460000e+00,6.259000e+00,1.460000e+00,6.259000e+00,7.397000e-01,4.870000e+00,1.378000e+00,4.010000e+00,8.819000e-01,3.915000e+00,6.973000e-01,4.870000e+00,7.069000e-01,3.969000e+00,1.272000e+00,4.870000e+00
1.400000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.409000e+00,5.947000e+00,1.409000e+00,5.947000e+00,1.224000e+00,4.860000e+00,1.274000e+00,4.002000e+00,7.359000e-01,3.907000e+00,1.257000e+00,4.860000e+00,5.009000e-01,3.726000e+00,1.011000e+00,4.860000e+00
1.500000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.437000e+00,6.113000e+00,1.437000e+00,6.113000e+00,5.005000e-01,5.251000e+00,1.018000e+00,4.324000e+00,1.012000e+00,4.221000e+00,1.270000e+00,5.251000e+00,5.575000e-01,3.927000e+00,1.340000e+00,5.251000e+00
1.600000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.454000e+00,5.971000e+00,1.454000e+00,5.971000e+00,1.178000e+00,5.091000e+00,1.206000e+00,4.193000e+00,5.023000e-01,4.093000e+00,1.487000e+00,5.091000e+00,1.030000e+00,3.766000e+00,1.474000e+00,5.091000e+00
1.700000e+01,6.406000e+01,8.242000e+01,1.123000e+02,3.097000e+01,3.879000e+01,3.052000e+01,2.728000e+01,2.597000e+01,2.242000e+01,1.702000e-01,1.555000e-01,1.698000e-01,1.408000e+00,5.879000e+00,1.408000e+00,5.879000e+00,1.370000e+00,4.660000e+00,8.438000e-01,3.838000e+00,6.124000e-01,3.746000e+00,9.782000e-01,4.660000e+00,1.324000e+00,3.972000e+00,1.472000e+00,4.660000e+00
